评论ID,评论内容
68568,实验环境很好用，如果能免费开通SSH就更好了
68571,good
68574,nice
68580,no nice
68589,hao
68592,还可以
68595,今天先到这吧
68598,困了！！！
68610,NEXT
68622,版本好老啊
68628,加油
68631,sources.list 属主属组都为root  没有root密码 不知道怎么修改文件权限及所有者
68634,好吧 问题是自己对命令不太熟练  fighting
68637,啦啦
68640,很好用啊
68643,very good
68646,看上去不错哈哈
68649,有效果
68652,很详细 很好
68655,收获挺大的
68679,还不知道怎么用
68682,失败，没有联网，怎么配置2.7和3.5同时使用啊
68685,我好強
68688,不会啊啊
68691,tinghao d
68697,这个平台很棒棒哦
68703,nice
68706,只是基本的查看概念
68712,慢慢来，总是在进步
68724,好！
68727,好！感谢！
68730,好难
68733,实验过程还算可以
68736,试验还可以
68739,还不错!
68745,好喜欢
68748,nice
68751,加油！
68754,好！感谢！
68760,好的学习平台
68763,挺不错
68766,继续加油
68769,因为有一定基础，感觉内容简单易懂，循序渐进。
68772,简单有效实用
68775,有基础，因此觉得简单易懂
68778,bucuo
68781,nice
68784,教程有点太简易了
68787,很好，云平台做的不错。
68790,可以这很实验
68793,好好好
68799,nice
68805,hao yong
68808,hao yong
68811,还可以
68814,加油
68823,体验很好
68826,实验环境是很流畅的哦~
68832,不想说话
68838,open(地址)返回的不是string，需要file.read() 来吧文件转换成string
68841,nice
68844,不会玩...
68847,界面黑屏，用不了，呃呃呃。
68850,不错的平台！支持！！
68853,慢慢努力！
68859,挺好的
68862,有趣。
68871,不错
68874,很不错。这个用法是很棒的
68877,good
68880,6666
68883,学习并快乐着
68889,帮助很大\n一步一脚印\nyou will get it!
68895,nice
68901,感觉很舒服，这个软件不错
68907,very good！
68910,基本了解django原理
68913,棒棒哒
68922,有点意思
68937,有挑战，好耍
68955,nice
68964,还是想知道 怎么在linux下编程
68970,"在linux下输出到txt文档的换行使用 '\\n'， 但是在windows下输出到txt文档的换行需要使用 '\\r\\n', 所以按照参照文档输出下的txt直接打开应该是乱码。 不过如果使用 Notepad++显示仍为正常。"
68976,实验环境很真实
68988,动手才会有收获。
68991,nice sky
68997,太複雜了，記不起來。。。
69006,Hello World！ Thankyou ShiYanLou！
69036,tomcat 启动不了，自己把代码下下来在自己的电脑上跑。
69081,看样子是初期需要记忆很多命令才好以后高效率coding啊
69105,非常好
69114,加油
69126,"不太习惯""{.10f}"".format  这种格式化写法， 还是%f 感觉好点"
69129,哈哈
69135,I am good!
69141,模拟环境强大
69147,有难度
69156,有趣O(∩_∩)O
69165,sudo apt_get update 加载不出来 \n可能加载太慢了吧
69171,"感觉实验还是很简单,缺点:右边命令不能复制过来,有些命令缺乏介绍."
69177,"实验非常棒,浅显易懂"
69180,...............
69183,"GREAT,A SENSE OF SUCCESS,THANK SHIYANLOU ,MAY YOU GO MOR FAR AND MAKE MORE PROFITS(..--..)!"
69186,好
69189,很不错哦
69192,很有意思
69195,thanks
69210,实用 赞
69213,不错不错，很良心
69228,命令不熟悉
69231,funny
69237,用Linux进行创建文件和执行文件\n使用C语言进行编辑
69240,不错呀
69249,非常棒加油
69258,危楼高百尺啊
69261,提交半天实验，居然提交不了。不知道是不是我写的那几行代码太烂
69267,学到好多东西 要是提问问题回复能更快点就好了
69270,还可以，有成果还是 很欣喜的，最好多花点时间读懂代码～～～
69273,网站很棒！
69276,javascrpt 教程我觉得很不错
69300,对于想学习使用git的小伙伴来说，作用真的很大
69303,很有用，谢谢
69306,创造性许昌
69309,不错，挺好玩的
69312,很6 这个平台
69315,nice sky
69321,对小白用户特别友好
69360,还可以 中间一些东西需要查文档
69363,有趣，以后再来
69384,我写的是：(crontab -e前，预先建立了tmp目录)\nrm -rf /home/shiyanlou/tmp/* && mkdir /home/shiyanlou/tmp/$(date +\\%F) && sudo cp /var/log/那个文件  /home/shiyanlou/tmp/$(date +\\%F)/\n结果没过。。用了下面结果同样的时间输出法，结果就过了：\n\n\nrm -rf /home/shiyanlou/tmp/* && mkdir /home/shiyanlou/tmp/$(date +\\%Y-\\%m-\\%d) && sudo cp /var/log/那个文件  /home/shiyanlou/tmp/$(date +\\%Y-\\%m-\\%d)/
69390,略累
69399,我觉得这个课程设置非常好，而且易于学习，谢谢作者和这么好的平台。
69411,先排序才能去重，然后再排序才行。\n想截取前三，就用head  -3命令
69414,感觉好难，需要继续学习
69417,要放入code文件夹  反复检查几十次没发现这个问题 重复造轮子了
69420,还行吧
69438,感觉很棒
69441,还不错
69444,第一次熟悉C的程序 觉得蛮稀奇的  推荐一下
69447,比较清晰的文档，非常好
69450,2333
69453,挑战题多少有一点点超纲
69456,很棒
69462,加油！
69465,挺基础的一个实验，但是如果不做，在linux环境下还真不知道怎么弄gcc
69492,挺不错的
69510,12312323123
69513,今天的收获不错，继续加油
69519,有没有完整的实验目的
69522,不错哦不错
69528,不积跬步无以至千里
69531,还是很简单的
69543,第一次玩这个东西，很好。以后会多多利用的。
69549,加油
69552,加油
69555,好，正在学习
69558,加油
69561,真的很好用
69573,在实验楼文档里的代码不能直接复制到环境中
69576,第一节，linux历史
69588,加油
69597,非常不错。很适合新手一步一步教学
69600,so easy
69612,很有趣！
69630,个
69636,第一次接触，还好。
69639,运行太不方便了，又很卡。
69642,很有意思。
69645,非常好
69654,root 的密码是多少呢
69657,很不错！
69666,确实内容较少，不太适合学习使用，只能说简单认知了一下
69717,主要搭建环境有难度，这里做的挺好
69720,学起来感觉很不错，很赞
69723,作为一个新学着我表示很多东西你们一笔带过，突然就用了新东西没有解释，我一脸懵逼，还好有百度可以查资料勉强懂一些。\n但是还是有些想问问大家：\n*/1 * * * * touch /home/shiyanlou/$(date +\\%Y\\%m\\%d\\%H\\%M\\%S)\n这个命令说每一分钟在/home/shiyanlou/创建一个文件，命名格式是年月日时分秒\n1、$是什么意思？\n2、(date +\\%Y\\%m\\%d\\%H\\%M\\%S)意思就是这个文件的明明格式？这个之前没说过吧?date +什么意思？\n3、\\%什么意思？连接的意思？文中说“有结束命令行、换行、重定向的作用，前面加 ” \\ ” 符号转意”那加了\\就转变成什么意思了？\n4、年月日时分秒分别是YmdHMS？为啥有的大写有的小写？大小写是通用的吗？\n5、我输入“*/1 * * * * touch /home/shiyanlou/$(date +\\%Y\\%m\\%d\\%H\\%M\\%S)”之后，并没有如文中说的“会得到最后一排 installing new crontab 的一个提示”，他完全没提示啊。最后我用:wq!强制保存关闭之后，竟然也能运行了。这是为啥？\n其他就不一一写出来了，有人能给我解惑以上吗？
69738,很棒
69747,感觉还可以
69753,!!!
69756,还行 当基础复习了
69759,还行 当基础复习了
69765,初学 还不错 继续加油
69768,ansible初试： \n学习ansible安装，\nansible的工作机制\nansible的inventory\nansible ad-hoc的使用\nansible命令格式
69771,编辑器体验不是太好
69774,好神奇啊！！！\n虽然还有好多东西不明白，但是当make all完成的那一刻简高兴坏了！
69780,很有意思
69783,very good
69786,好
69789,不是熟悉
69792,很不错的学习软件
69795,Good
69801,挺有意思
69822,不错
69825,很贴切
69843,纯白的我 还是一脸懵逼 啊   开头 还有终端那些单词记不住哎  觉得开头很难 也没有人一起交流，最好有人能一起交流
69846,最后一个我暂时放弃了   export
69861,Good experience for C programing learn.
69864,...........
69867,新的尝试
69870,非常好用的云 实验平台 ，方便快捷的学习实验方法
69876,continue to challenge
69882,很好用啊   太方便了
69885,nice
69888,无法复制实验代码到实验报告，无法上传图片是什么原因？
69894,讲的不错~
69897,trouble so big
69900,xiexie
69903,trouble so big
69906,学会了几个命令 赞
69930,终于找到了一个自由编码的平台了!!!
69948,好好学习天天向上
69960,crontab -e -l -r\n*/1 * * * * touch /home/shiyanlou/$(date +\\%Y\\%m\\%d\\%H\\%M\\%S)
69963,还是要多用，vim真的有意思。
69966,这个平台太好了！感谢！
69969,还行，不断自学摸索
69972,这一节没讲什么细节，主要是大框架
69981,很科学
69987,git服务器未找到……没法继续往下做了
69990,sudo service syslog start\nsudo cron -f &\n0 3 * * * cp /var/log/alternative.log /home/shiyanlou/tmp/'date+%y-%m-%d'
69993,找了好久home/shiyanluo路径在哪里，然后发现作者其实给我们下了一个套，直接创建就好，不需要找路径。果真是城市套路深，我要回农村！
69999,卡住了
70002,哈哈，挺好用的，就是实验的时候，感觉我的显示屏有点小的感觉
70005,很好很强大
70008,感觉实验环境还是不错的
70017,很基础，很详实，最伟大的是，基本没有废话
70020,很喜欢
70035,very good
70041,非常详细，文档内容很到位，真是个不错的平台
70044,没想到 还能这样学习，超6
70047,不错的环境
70050,多表连接有几种方式呢？
70056,alter是对列的修改，delete是对行数据的删除，update是具体修改某一个或某几个明细的值
70071,complicate but something useful
70074,easy
70080,真的很好用
70086,备份和拷贝并不一样
70095,ll到底与lA有啥区别啊？
70098,还是django官方文档说得更容易理解一些。
70107,实验挺不错，很适合我这种初学者
70110,计算时间间隔和多表查询时不是特别清楚
70167,已经完成。
70170,不错，对于初学者很好。
70173,只会做第一题
70176,讲义里的相关链接还带自黑的，可怕……
70179,创建工程好卡啊
70191,真的挺有用的，尤其是对我这种半路出家的人
70194,很详细和全面
70197,好难呀
70203,NICE  SKYNE
70206,在Windows 7中安装python和Vim，还要下载什么软件才能像实验楼这样操作呢？新手求助
70209,今天 信息量蛮大 反复在训练  所以 时间长一点
70212,今天 信息量蛮大 反复在训练  所以 时间长一点
70218,熟悉了linux 一些基础命令
70221,示例非常生动，数据很有说服力，通过简单的试验，体验到了R的强大
70224,不知道哪里错了
70227,赞
70230,确实不错
70233,初步认识了html5，果然强大，让页面开发更加规范，提供逆天离线保存数据
70236,相信坚持总有收获
70239,很好
70245,不太会用啊。。。。只是看完了文档介绍，，，不太知道界面是有哪些用途。
70251,一些基本操作命令，很有意义
70254,还是一脸蒙蔽，，，，我还是去看看网站介绍什么的，还有markdown语言。哇，开启新世界。
70260,"15', 尚可, 这几天看了其他书, 没来~"
70266,666
70269,非常好的环境，非常好的课程。
70275,很好
70278,"拖了这么久, 终于搞定了此课程, 一颗赛艇!"
70284,还不错~希望可以再接再厉
70290,哈哈，第一个查找文件修改文件所有者和修改读写权限的挑战完成了，虽然是百度的，但还是很开心，哈哈
70296,对编程的语言，以及以后工作的方向有了一个大致的了解。
70299,真是一个很棒的网站，帮助大家能有效的学习，而且增加了很多的效率。谢谢。
